idx	x	y	z	min_dist	nearest_el	V_R	V_TS	Dv
12623	61.8108	37.7430	64.5110	7.926	H	-0.10542498	-0.10668125	-0.00125628
12624	61.8108	37.7430	65.2110	8.587	H	-0.09925798	-0.10041808	-0.00116011
12625	62.5108	37.7430	45.6110	8.881	H	-0.09311001	-0.09227223	0.00083779
12626	62.5108	37.7430	46.3110	8.298	H	-0.09826211	-0.09738365	0.00087846
12627	62.5108	37.7430	47.0110	7.735	H	-0.10387127	-0.10295991	0.00091136
12628	62.5108	37.7430	47.7110	7.196	H	-0.10996600	-0.10903469	0.00093131
12629	62.5108	37.7430	48.4110	6.687	H	-0.11656451	-0.11563291	0.00093160
12630	62.5108	37.7430	49.1110	6.215	H	-0.12366802	-0.12276364	0.00090438
12631	62.5108	37.7430	49.8110	5.789	H	-0.13125287	-0.13041122	0.00084164
12632	62.5108	37.7430	50.5110	5.420	H	-0.13926265	-0.13852555	0.00073710
12633	62.5108	37.7430	51.2110	5.122	H	-0.14760227	-0.14701377	0.00058850
12634	62.5108	37.7430	51.9110	4.905	H	-0.15613410	-0.15573531	0.00039879
12635	62.5108	37.7430	52.6110	4.782	H	-0.16467218	-0.16449812	0.00017406
12636	62.5108	37.7430	53.3110	4.760	H	-0.17296279	-0.17304581	-0.00008302
12637	62.5108	37.7430	54.0110	4.311	H	-0.18063646	-0.18101877	-0.00038231
12638	62.5108	37.7430	54.7110	3.849	H	-0.18713252	-0.18788630	-0.00075378
12639	62.5108	37.7430	55.4110	3.466	H	-0.19166166	-0.19290144	-0.00123978
12640	62.5108	37.7430	56.1110	3.193	H	-0.19336163	-0.19519789	-0.00183625
12641	62.5108	37.7430	56.8110	3.059	H	-0.19171233	-0.19410150	-0.00238917
12642	62.5108	37.7430	57.5110	3.082	H	-0.18686904	-0.18952019	-0.00265115
12643	62.5108	37.7430	58.2110	3.259	H	-0.17952402	-0.18208584	-0.00256182
12644	62.5108	37.7430	58.9110	3.567	H	-0.17055963	-0.17285382	-0.00229419
12645	62.5108	37.7430	59.6110	3.976	H	-0.16081566	-0.16283838	-0.00202272
12646	62.5108	37.7430	60.3110	4.458	H	-0.15095149	-0.15276417	-0.00181268
12647	62.5108	37.7430	61.0110	4.991	H	-0.14140071	-0.14306016	-0.00165945
12648	62.5108	37.7430	61.7110	5.562	H	-0.13240449	-0.13394505	-0.00154056
12649	62.5108	37.7430	62.4110	6.159	H	-0.12407101	-0.12550926	-0.00143825
12650	62.5108	37.7430	63.1110	6.777	H	-0.11642710	-0.11777023	-0.00134312
12651	62.5108	37.7430	63.8110	7.408	H	-0.10945404	-0.11070572	-0.00125168
12652	62.5108	37.7430	64.5110	8.051	H	-0.10310981	-0.10427323	-0.00116342
12653	62.5108	37.7430	65.2110	8.703	H	-0.09734235	-0.09842129	-0.00107895
12654	63.2108	37.7430	46.3110	8.561	H	-0.09661365	-0.09571568	0.00089797
12655	63.2108	37.7430	47.0110	8.016	H	-0.10194003	-0.10100496	0.00093508
12656	63.2108	37.7430	47.7110	7.497	H	-0.10769297	-0.10673202	0.00096095
12657	63.2108	37.7430	48.4110	7.009	H	-0.11387733	-0.11290770	0.00096963
12658	63.2108	37.7430	49.1110	6.561	H	-0.12047791	-0.11952386	0.00095405
12659	63.2108	37.7430	49.8110	6.159	H	-0.12745074	-0.12654379	0.00090695
12660	63.2108	37.7430	50.5110	5.814	H	-0.13471393	-0.13389158	0.00082235
12661	63.2108	37.7430	51.2110	5.537	H	-0.14214034	-0.14144268	0.00069766
12662	63.2108	37.7430	51.9110	5.337	H	-0.14955364	-0.14901867	0.00053497
12663	63.2108	37.7430	52.6110	5.224	H	-0.15672752	-0.15638758	0.00033993
12664	63.2108	37.7430	53.3110	5.132	H	-0.16338308	-0.16326639	0.00011669
12665	63.2108	37.7430	54.0110	4.645	H	-0.16917873	-0.16931844	-0.00013971
12666	63.2108	37.7430	54.7110	4.219	H	-0.17369923	-0.17414678	-0.00044755
12667	63.2108	37.7430	55.4110	3.874	H	-0.17647953	-0.17730751	-0.00082798
12668	63.2108	37.7430	56.1110	3.631	H	-0.17711090	-0.17837848	-0.00126757
12669	63.2108	37.7430	56.8110	3.514	H	-0.17540740	-0.17708433	-0.00167693
12670	63.2108	37.7430	57.5110	3.534	H	-0.17149841	-0.17342704	-0.00192863
12671	63.2108	37.7430	58.2110	3.690	H	-0.16576524	-0.16773966	-0.00197442
12672	63.2108	37.7430	58.9110	3.964	H	-0.15871747	-0.16059629	-0.00187882
12673	63.2108	37.7430	59.6110	4.336	H	-0.15089042	-0.15262531	-0.00173489
12674	63.2108	37.7430	60.3110	4.781	H	-0.14275933	-0.14435699	-0.00159766
12675	63.2108	37.7430	61.0110	5.282	H	-0.13468526	-0.13616752	-0.00148225
12676	63.2108	37.7430	61.7110	5.825	H	-0.12690669	-0.12829171	-0.00138501
12677	63.2108	37.7430	62.4110	6.398	H	-0.11956057	-0.12085921	-0.00129864
12678	63.2108	37.7430	63.1110	6.994	H	-0.11271145	-0.11392936	-0.00121791
12679	63.2108	37.7430	63.8110	7.608	H	-0.10637698	-0.10751734	-0.00114036
12680	63.2108	37.7430	64.5110	8.235	H	-0.10054654	-0.10161191	-0.00106537
12681	63.2108	37.7430	65.2110	8.874	H	-0.09519380	-0.09618703	-0.00099323
12682	63.9108	37.7430	46.3110	8.870	H	-0.09467845	-0.09377173	0.00090672
12683	63.9108	37.7430	47.0110	8.346	H	-0.09968424	-0.09873771	0.00094654
12684	63.9108	37.7430	47.7110	7.849	H	-0.10505404	-0.10407726	0.00097678
12685	63.9108	37.7430	48.4110	7.385	H	-0.11078089	-0.10978861	0.00099227
12686	63.9108	37.7430	49.1110	6.960	H	-0.11683663	-0.11584970	0.00098693
12687	63.9108	37.7430	49.8110	6.583	H	-0.12316374	-0.12220934	0.00095441
12688	63.9108	37.7430	50.5110	6.261	H	-0.12966711	-0.12877781	0.00088930
12689	63.9108	37.7430	51.2110	6.005	H	-0.13620801	-0.13541928	0.00078873
12690	63.9108	37.7430	51.9110	5.821	H	-0.14260255	-0.14194912	0.00065343
12691	63.9108	37.7430	52.6110	5.718	H	-0.14862570	-0.14813865	0.00048706
12692	63.9108	37.7430	53.3110	5.505	H	-0.15401913	-0.15372624	0.00029288
12693	63.9108	37.7430	54.0110	5.055	H	-0.15849981	-0.15843066	0.00006915
12694	63.9108	37.7430	54.7110	4.666	H	-0.16177241	-0.16196458	-0.00019218
12695	63.9108	37.7430	55.4110	4.356	H	-0.16355868	-0.16405555	-0.00049687
12696	63.9108	37.7430	56.1110	4.142	H	-0.16365506	-0.16448432	-0.00082926
12697	63.9108	37.7430	56.8110	4.040	H	-0.16199948	-0.16313840	-0.00113892
12698	63.9108	37.7430	57.5110	4.057	H	-0.15870043	-0.16006212	-0.00136169
12699	63.9108	37.7430	58.2110	4.193	H	-0.15400816	-0.15547448	-0.00146632
12700	63.9108	37.7430	58.9110	4.437	H	-0.14825824	-0.14973067	-0.00147244
12701	63.9108	37.7430	59.6110	4.772	H	-0.14181493	-0.14323831	-0.00142338
12702	63.9108	37.7430	60.3110	5.180	H	-0.13501979	-0.13637433	-0.00135455
12703	63.9108	37.7430	61.0110	5.646	H	-0.12815407	-0.12943773	-0.00128366
12704	63.9108	37.7430	61.7110	6.156	H	-0.12142389	-0.12263979	-0.00121589
12705	63.9108	37.7430	62.4110	6.701	H	-0.11496460	-0.11611567	-0.00115107
12706	63.9108	37.7430	63.1110	7.272	H	-0.10885475	-0.10994271	-0.00108796
12707	63.9108	37.7430	63.8110	7.864	H	-0.10313182	-0.10415771	-0.00102589
12708	63.9108	37.7430	64.5110	8.473	H	-0.09780562	-0.09877047	-0.00096485
12709	64.6108	37.7430	47.0110	8.720	H	-0.09716769	-0.09622171	0.00094598
12710	64.6108	37.7430	47.7110	8.245	H	-0.10212990	-0.10115113	0.00097877
12711	64.6108	37.7430	48.4110	7.805	H	-0.10737715	-0.10637813	0.00099901
12712	64.6108	37.7430	49.1110	7.405	H	-0.11287219	-0.11187061	0.00100158
12713	64.6108	37.7430	49.8110	7.051	H	-0.11855023	-0.11756917	0.00098106
12714	64.6108	37.7430	50.5110	6.752	H	-0.12431266	-0.12337994	0.00093271
12715	64.6108	37.7430	51.2110	6.514	H	-0.13002321	-0.12916968	0.00085352
12716	64.6108	37.7430	51.9110	6.346	H	-0.13550888	-0.13476585	0.00074303
12717	64.6108	37.7430	52.6110	6.251	H	-0.14056669	-0.13996369	0.00060300
12718	64.6108	37.7430	53.3110	5.938	H	-0.14497552	-0.14453992	0.00043560
12719	64.6108	37.7430	54.0110	5.523	H	-0.14851081	-0.14826967	0.00024114
12720	64.6108	37.7430	54.7110	5.169	H	-0.15096181	-0.15094370	0.00001811
12721	64.6108	37.7430	55.4110	4.891	H	-0.15215485	-0.15238645	-0.00023160
12722	64.6108	37.7430	56.1110	4.702	H	-0.15198363	-0.15247783	-0.00049420
12723	64.6108	37.7430	56.8110	4.612	H	-0.15043717	-0.15117763	-0.00074046
12724	64.6108	37.7430	57.5110	4.627	H	-0.14760882	-0.14854516	-0.00093634
12725	64.6108	37.7430	58.2110	4.747	H	-0.14368022	-0.14474229	-0.00106207
12726	64.6108	37.7430	58.9110	4.964	H	-0.13889013	-0.14001125	-0.00112112
12727	64.6108	37.7430	59.6110	5.265	H	-0.13349961	-0.13463167	-0.00113205
12728	64.6108	37.7430	60.3110	5.638	H	-0.12775988	-0.12887472	-0.00111484
12729	64.6108	37.7430	61.0110	6.068	H	-0.12188785	-0.12297119	-0.00108334
12730	64.6108	37.7430	61.7110	6.546	H	-0.11605351	-0.11709839	-0.00104488
12731	64.6108	37.7430	62.4110	7.060	H	-0.11037863	-0.11138126	-0.00100263
12732	64.6108	37.7430	63.1110	7.605	H	-0.10494278	-0.10590074	-0.00095796
12733	64.6108	37.7430	63.8110	8.173	H	-0.09979221	-0.10070388	-0.00091168
12734	64.6108	37.7430	64.5110	8.760	H	-0.09494879	-0.09581331	-0.00086452
12735	65.3108	37.7430	47.7110	8.680	H	-0.09900252	-0.09803464	0.00096788
12736	65.3108	37.7430	48.4110	8.263	H	-0.10376762	-0.10277692	0.00099070
12737	65.3108	37.7430	49.1110	7.886	H	-0.10870896	-0.10771044	0.00099851
12738	65.3108	37.7430	49.8110	7.555	H	-0.11375967	-0.11277287	0.00098679
12739	65.3108	37.7430	50.5110	7.277	H	-0.11882438	-0.11787296	0.00095142
12740	65.3108	37.7430	51.2110	7.057	H	-0.12377748	-0.12288804	0.00088944
12741	65.3108	37.7430	51.9110	6.901	H	-0.12846565	-0.12766600	0.00079965
12742	65.3108	37.7430	52.6110	6.815	H	-0.13271542	-0.13203288	0.00068254
12743	65.3108	37.7430	53.3110	6.418	H	-0.13634519	-0.13580569	0.00053950
12744	65.3108	37.7430	54.0110	6.036	H	-0.13917993	-0.13880802	0.00037190
12745	65.3108	37.7430	54.7110	5.714	H	-0.14106696	-0.14088544	0.00018151
12746	65.3108	37.7430	55.4110	5.464	H	-0.14189272	-0.14191965	-0.00002694
12747	65.3108	37.7430	56.1110	5.295	H	-0.14159941	-0.14184169	-0.00024228
12748	65.3108	37.7430	56.8110	5.215	H	-0.14019720	-0.14064367	-0.00044648
12749	65.3108	37.7430	57.5110	5.229	H	-0.13776584	-0.13838568	-0.00061984
12750	65.3108	37.7430	58.2110	5.335	H	-0.13444374	-0.13519313	-0.00074939
12751	65.3108	37.7430	58.9110	5.529	H	-0.13040840	-0.13124171	-0.00083331
12752	65.3108	37.7430	59.6110	5.801	H	-0.12585377	-0.12673255	-0.00087878
12753	65.3108	37.7430	60.3110	6.141	H	-0.12096931	-0.12186554	-0.00089623
12754	65.3108	37.7430	61.0110	6.539	H	-0.11592367	-0.11681860	-0.00089494
12755	65.3108	37.7430	61.7110	6.984	H	-0.11085526	-0.11173665	-0.00088139
12756	65.3108	37.7430	62.4110	7.469	H	-0.10586943	-0.10672909	-0.00085966
12757	65.3108	37.7430	63.1110	7.985	H	-0.10104071	-0.10187295	-0.00083225
12758	65.3108	37.7430	63.8110	8.528	H	-0.09641760	-0.09721846	-0.00080086
12759	66.0108	37.7430	48.4110	8.728	O	-0.10004547	-0.09907617	0.00096930
12760	66.0108	37.7430	49.1110	8.351	O	-0.10445776	-0.10347785	0.00097991
12761	66.0108	37.7430	49.8110	8.018	O	-0.10892083	-0.10794692	0.00097391
12762	66.0108	37.7430	50.5110	7.735	O	-0.11334661	-0.11239886	0.00094776
12763	66.0108	37.7430	51.2110	7.506	O	-0.11762398	-0.11672525	0.00089873
12764	66.0108	37.7430	51.9110	7.337	O	-0.12162193	-0.12079662	0.00082531
12765	66.0108	37.7430	52.6110	7.232	O	-0.12519680	-0.12446948	0.00072732
12766	66.0108	37.7430	53.3110	6.935	H	-0.12820285	-0.12759718	0.00060568
12767	66.0108	37.7430	54.0110	6.583	H	-0.13050468	-0.13004252	0.00046216
12768	66.0108	37.7430	54.7110	6.290	H	-0.13199000	-0.13169027	0.00029973
12769	66.0108	37.7430	55.4110	6.064	H	-0.13258148	-0.13245781	0.00012367
12770	66.0108	37.7430	56.1110	5.912	H	-0.13224652	-0.13230372	-0.00005720
12771	66.0108	37.7430	56.8110	5.841	H	-0.13100271	-0.13123357	-0.00023086
12772	66.0108	37.7430	57.5110	5.853	H	-0.12891674	-0.12930162	-0.00038487
12773	66.0108	37.7430	58.2110	5.948	H	-0.12609620	-0.12660641	-0.00051020
12774	66.0108	37.7430	58.9110	6.122	H	-0.12267631	-0.12327992	-0.00060361
12775	66.0108	37.7430	59.6110	6.369	H	-0.11880468	-0.11947187	-0.00066719
12776	66.0108	37.7430	60.3110	6.680	H	-0.11462707	-0.11533313	-0.00070605
12777	66.0108	37.7430	61.0110	7.047	H	-0.11027625	-0.11100211	-0.00072586
12778	66.0108	37.7430	61.7110	7.463	H	-0.10586487	-0.10659638	-0.00073151
12779	66.0108	37.7430	62.4110	7.918	H	-0.10148268	-0.10220939	-0.00072671
12780	66.0108	37.7430	63.1110	8.407	H	-0.09719689	-0.09791109	-0.00071419
12781	66.0108	37.7430	63.8110	8.924	H	-0.09305476	-0.09375075	-0.00069599
12782	66.7108	37.7430	49.1110	8.746	O	-0.10021023	-0.09926133	0.00094889
12783	66.7108	37.7430	49.8110	8.429	O	-0.10413608	-0.10318998	0.00094609
12784	66.7108	37.7430	50.5110	8.159	O	-0.10798932	-0.10706325	0.00092607
12785	66.7108	37.7430	51.2110	7.943	O	-0.11167422	-0.11078782	0.00088640
12786	66.7108	37.7430	51.9110	7.783	O	-0.11508138	-0.11425581	0.00082557
12787	66.7108	37.7430	52.6110	7.684	O	-0.11809405	-0.11735092	0.00074313
12788	66.7108	37.7430	53.3110	7.483	H	-0.12059671	-0.11995696	0.00063975
12789	66.7108	37.7430	54.0110	7.158	H	-0.12248494	-0.12196771	0.00051723
12790	66.7108	37.7430	54.7110	6.889	H	-0.12367514	-0.12329646	0.00037868
12791	66.7108	37.7430	55.4110	6.683	H	-0.12411295	-0.12388395	0.00022899
12792	66.7108	37.7430	56.1110	6.545	H	-0.12377927	-0.12370415	0.00007512
12793	66.7108	37.7430	56.8110	6.481	H	-0.12269278	-0.12276724	-0.00007446
12794	66.7108	37.7430	57.5110	6.492	H	-0.12090804	-0.12111924	-0.00021120
12795	66.7108	37.7430	58.2110	6.578	H	-0.11850920	-0.11883771	-0.00032851
12796	66.7108	37.7430	58.9110	6.736	H	-0.11560069	-0.11602371	-0.00042302
12797	66.7108	37.7430	59.6110	6.961	H	-0.11229662	-0.11279122	-0.00049461
12798	66.7108	37.7430	60.3110	7.247	H	-0.10871081	-0.10925630	-0.00054549
12799	66.7108	37.7430	61.0110	7.587	H	-0.10494890	-0.10552782	-0.00057893
12800	66.7108	37.7430	61.7110	7.974	H	-0.10110297	-0.10170124	-0.00059827
12801	66.7108	37.7430	62.4110	8.401	H	-0.09724901	-0.09785549	-0.00060648
12802	66.7108	37.7430	63.1110	8.864	H	-0.09344651	-0.09405253	-0.00060602
12803	67.4108	37.7430	49.8110	8.875	O	-0.09948091	-0.09857345	0.00090747
12804	67.4108	37.7430	50.5110	8.620	O	-0.10282936	-0.10193807	0.00089128
12805	67.4108	37.7430	51.2110	8.415	O	-0.10600147	-0.10514321	0.00085826
12806	67.4108	37.7430	51.9110	8.265	O	-0.10890720	-0.10810017	0.00080703
12807	67.4108	37.7430	52.6110	8.172	O	-0.11145266	-0.11071554	0.00073711
12808	67.4108	37.7430	53.3110	8.054	H	-0.11354688	-0.11289783	0.00064905
12809	67.4108	37.7430	54.0110	7.753	H	-0.11510936	-0.11456488	0.00054448
12810	67.4108	37.7430	54.7110	7.505	H	-0.11607725	-0.11565101	0.00042624
12811	67.4108	37.7430	55.4110	7.316	H	-0.11641138	-0.11611287	0.00029851
12812	67.4108	37.7430	56.1110	7.191	H	-0.11610009	-0.11593333	0.00016675
12813	67.4108	37.7430	56.8110	7.133	H	-0.11516044	-0.11512319	0.00003725
12814	67.4108	37.7430	57.5110	7.143	H	-0.11363629	-0.11372012	-0.00008383
12815	67.4108	37.7430	58.2110	7.221	H	-0.11159358	-0.11178503	-0.00019145
12816	67.4108	37.7430	58.9110	7.365	H	-0.10911356	-0.10939607	-0.00028251
12817	67.4108	37.7430	59.6110	7.571	H	-0.10628534	-0.10664134	-0.00035600
12818	67.4108	37.7430	60.3110	7.835	H	-0.10319874	-0.10361135	-0.00041261
12819	67.4108	37.7430	61.0110	8.150	H	-0.09993853	-0.10039258	-0.00045405
12820	67.4108	37.7430	61.7110	8.512	H	-0.09658030	-0.09706278	-0.00048248
12821	67.4108	37.7430	62.4110	8.914	H	-0.09318826	-0.09368834	-0.00050008
12822	68.1108	37.7430	51.2110	8.917	O	-0.10064768	-0.09982798	0.00081970
12823	68.1108	37.7430	51.9110	8.776	O	-0.10313030	-0.10235445	0.00077585
12824	68.1108	37.7430	52.6110	8.688	O	-0.10528809	-0.10457206	0.00071603
12825	68.1108	37.7430	53.3110	8.644	H	-0.10704962	-0.10640892	0.00064071
12826	68.1108	37.7430	54.0110	8.364	H	-0.10835270	-0.10780140	0.00055130
12827	68.1108	37.7430	54.7110	8.135	H	-0.10914971	-0.10869947	0.00045024
12828	68.1108	37.7430	55.4110	7.961	H	-0.10941182	-0.10907085	0.00034097
12829	68.1108	37.7430	56.1110	7.846	H	-0.10913163	-0.10890385	0.00022778
12830	68.1108	37.7430	56.8110	7.793	H	-0.10832366	-0.10820823	0.00011543
12831	68.1108	37.7430	57.5110	7.802	H	-0.10702277	-0.10701418	0.00000858
12832	68.1108	37.7430	58.2110	7.873	H	-0.10528060	-0.10536943	-0.00008884
12833	68.1108	37.7430	58.9110	8.006	H	-0.10316071	-0.10333483	-0.00017412
12834	68.1108	37.7430	59.6110	8.196	H	-0.10073316	-0.10097909	-0.00024593
12835	68.1108	37.7430	60.3110	8.440	H	-0.09806937	-0.09837354	-0.00030417
12836	68.1108	37.7430	61.0110	8.734	H	-0.09523778	-0.09558738	-0.00034960
12837	68.8108	37.7430	54.0110	8.988	H	-0.10217855	-0.10163454	0.00054402
12838	68.8108	37.7430	54.7110	8.775	H	-0.10284199	-0.10238455	0.00045744
12839	68.8108	37.7430	55.4110	8.614	H	-0.10305262	-0.10268888	0.00036374
12840	68.8108	37.7430	56.1110	8.508	H	-0.10280551	-0.10253924	0.00026627
12841	68.8108	37.7430	56.8110	8.459	H	-0.10211260	-0.10194387	0.00016873
12842	68.8108	37.7430	57.5110	8.467	H	-0.10100139	-0.10092669	0.00007470
12843	68.8108	37.7430	58.2110	8.533	H	-0.09951235	-0.09952505	-0.00001270
12844	68.8108	37.7430	58.9110	8.656	H	-0.09769539	-0.09778655	-0.00009116
12845	68.8108	37.7430	59.6110	8.832	H	-0.09560590	-0.09576519	-0.00015928
12846	48.5108	38.4430	55.4110	8.869	O	-0.09117860	-0.09178296	-0.00060436
12847	48.5108	38.4430	56.1110	8.769	O	-0.09144965	-0.09208099	-0.00063133
12848	48.5108	38.4430	56.8110	8.726	O	-0.09135647	-0.09201174	-0.00065527
12849	48.5108	38.4430	57.5110	8.738	O	-0.09089411	-0.09157069	-0.00067658
12850	48.5108	38.4430	58.2110	8.806	O	-0.09007313	-0.09076850	-0.00069537
12851	48.5108	38.4430	58.9110	8.928	O	-0.08891897	-0.08963041	-0.00071143
12852	49.2108	38.4430	52.6110	8.872	H	-0.09175392	-0.09225343	-0.00049950
12853	49.2108	38.4430	53.3110	8.663	H	-0.09349176	-0.09403959	-0.00054782
12854	49.2108	38.4430	54.0110	8.506	H	-0.09496526	-0.09555618	-0.00059092
12855	49.2108	38.4430	54.7110	8.379	O	-0.09611874	-0.09674713	-0.00062839
12856	49.2108	38.4430	55.4110	8.215	O	-0.09689985	-0.09756038	-0.00066053
12857	49.2108	38.4430	56.1110	8.108	O	-0.09726494	-0.09795314	-0.00068820
12858	49.2108	38.4430	56.8110	8.060	O	-0.09718514	-0.09789759	-0.00071245
12859	49.2108	38.4430	57.5110	8.073	O	-0.09665145	-0.09738559	-0.00073414
12860	49.2108	38.4430	58.2110	8.147	O	-0.09567743	-0.09643108	-0.00075364
12861	49.2108	38.4430	58.9110	8.279	O	-0.09429835	-0.09506908	-0.00077073
12862	49.2108	38.4430	59.6110	8.467	O	-0.09256686	-0.09335158	-0.00078472
12863	49.2108	38.4430	60.3110	8.708	O	-0.09054651	-0.09134121	-0.00079469
12864	49.2108	38.4430	61.0110	8.997	O	-0.08830473	-0.08910454	-0.00079982
12865	49.9108	38.4430	50.5110	8.827	H	-0.08960067	-0.08995685	-0.00035618
12866	49.9108	38.4430	51.2110	8.627	H	-0.09218527	-0.09260643	-0.00042116
12867	49.9108	38.4430	51.9110	8.480	H	-0.09466872	-0.09515417	-0.00048545
12868	49.9108	38.4430	52.6110	8.320	H	-0.09699594	-0.09754249	-0.00054655
12869	49.9108	38.4430	53.3110	8.096	H	-0.09910308	-0.09970520	-0.00060212
12870	49.9108	38.4430	54.0110	7.928	H	-0.10091877	-0.10156921	-0.00065044
12871	49.9108	38.4430	54.7110	7.747	O	-0.10236717	-0.10305802	-0.00069085
12872	49.9108	38.4430	55.4110	7.569	O	-0.10337364	-0.10409751	-0.00072387
12873	49.9108	38.4430	56.1110	7.453	O	-0.10387321	-0.10462423	-0.00075102
12874	49.9108	38.4430	56.8110	7.401	O	-0.10382078	-0.10459503	-0.00077426
12875	49.9108	38.4430	57.5110	7.415	O	-0.10320025	-0.10399554	-0.00079528
12876	49.9108	38.4430	58.2110	7.495	O	-0.10202955	-0.10284454	-0.00081499
12877	49.9108	38.4430	58.9110	7.639	O	-0.10035916	-0.10119232	-0.00083316
12878	49.9108	38.4430	59.6110	7.842	O	-0.09826456	-0.09911328	-0.00084872
12879	49.9108	38.4430	60.3110	8.102	O	-0.09583509	-0.09669526	-0.00086017
12880	49.9108	38.4430	61.0110	8.411	O	-0.09316272	-0.09402882	-0.00086610
12881	49.9108	38.4430	61.7110	8.766	O	-0.09033316	-0.09119878	-0.00086562
12882	50.6108	38.4430	49.1110	8.829	H	-0.08790659	-0.08814045	-0.00023386
12883	50.6108	38.4430	49.8110	8.515	H	-0.09093818	-0.09124049	-0.00030231
12884	50.6108	38.4430	50.5110	8.248	H	-0.09398371	-0.09435941	-0.00037570
12885	50.6108	38.4430	51.2110	8.033	H	-0.09700279	-0.09745465	-0.00045186
12886	50.6108	38.4430	51.9110	7.875	H	-0.09994387	-0.10047165	-0.00052778
12887	50.6108	38.4430	52.6110	7.777	H	-0.10274252	-0.10334245	-0.00059993
12888	50.6108	38.4430	53.3110	7.551	H	-0.10532022	-0.10598495	-0.00066474
12889	50.6108	38.4430	54.0110	7.371	H	-0.10758427	-0.10830369	-0.00071942
12890	50.6108	38.4430	54.7110	7.128	O	-0.10943057	-0.11019326	-0.00076269
12891	50.6108	38.4430	55.4110	6.934	O	-0.11075094	-0.11154619	-0.00079526
12892	50.6108	38.4430	56.1110	6.807	O	-0.11144630	-0.11226596	-0.00081966
12893	50.6108	38.4430	56.8110	6.750	O	-0.11144428	-0.11228373	-0.00083945
12894	50.6108	38.4430	57.5110	6.766	O	-0.11071624	-0.11157419	-0.00085794
12895	50.6108	38.4430	58.2110	6.853	O	-0.10928679	-0.11016378	-0.00087699
12896	50.6108	38.4430	58.9110	7.010	O	-0.10723106	-0.10812753	-0.00089647
12897	50.6108	38.4430	59.6110	7.231	O	-0.10466069	-0.10557524	-0.00091455
12898	50.6108	38.4430	60.3110	7.512	O	-0.10170417	-0.10263283	-0.00092865
12899	50.6108	38.4430	61.0110	7.845	O	-0.09848850	-0.09942491	-0.00093641
12900	50.6108	38.4430	61.7110	8.224	O	-0.09512641	-0.09606273	-0.00093633
12901	50.6108	38.4430	62.4110	8.643	O	-0.09171015	-0.09263811	-0.00092796
12902	51.3108	38.4430	48.4110	8.687	H	-0.08828031	-0.08844132	-0.00016101
12903	51.3108	38.4430	49.1110	8.309	H	-0.09164954	-0.09187994	-0.00023040
12904	51.3108	38.4430	49.8110	7.974	H	-0.09510552	-0.09541378	-0.00030826
12905	51.3108	38.4430	50.5110	7.688	H	-0.09861907	-0.09901234	-0.00039328
12906	51.3108	38.4430	51.2110	7.457	H	-0.10214979	-0.10263273	-0.00048294
12907	51.3108	38.4430	51.9110	7.287	H	-0.10564310	-0.10621655	-0.00057345
12908	51.3108	38.4430	52.6110	7.181	H	-0.10902660	-0.10968647	-0.00065987
12909	51.3108	38.4430	53.3110	7.034	H	-0.11220618	-0.11294298	-0.00073680
12910	51.3108	38.4430	54.0110	6.804	O	-0.11506292	-0.11586247	-0.00079956
12911	51.3108	38.4430	54.7110	6.525	O	-0.11745361	-0.11829914	-0.00084553
12912	51.3108	38.4430	55.4110	6.313	O	-0.11921914	-0.12009449	-0.00087535
12913	51.3108	38.4430	56.1110	6.173	O	-0.12020471	-0.12109778	-0.00089307
12914	51.3108	38.4430	56.8110	6.110	O	-0.12029099	-0.12119606	-0.00090507
12915	51.3108	38.4430	57.5110	6.128	O	-0.11942669	-0.12034440	-0.00091770
12916	51.3108	38.4430	58.2110	6.224	O	-0.11764740	-0.11858219	-0.00093479
12917	51.3108	38.4430	58.9110	6.396	O	-0.11506999	-0.11602626	-0.00095628
12918	51.3108	38.4430	59.6110	6.638	O	-0.11186515	-0.11284403	-0.00097889
12919	51.3108	38.4430	60.3110	6.942	O	-0.10822165	-0.10921963	-0.00099798
12920	51.3108	38.4430	61.0110	7.301	O	-0.10431627	-0.10532576	-0.00100949
12921	51.3108	38.4430	61.7110	7.707	O	-0.10029638	-0.10130736	-0.00101098
