idx	x_ang	y_ang	z_ang	shell	V_R	V_TS	Dv
12150	57.6532	41.3064	68.3444	11.0	-0.07260810	-0.07327800	-0.00066990
12151	47.7652	23.8678	47.5965	12.0	-0.05956354	-0.05948753	0.00007601
12152	67.3504	35.9429	67.5279	11.0	-0.07248200	-0.07296547	-0.00048347
12153	60.6591	44.6128	40.9829	15.0	-0.05778864	-0.05758752	0.00020112
12154	65.2119	47.5106	67.4228	15.0	-0.05644374	-0.05671393	-0.00027019
12155	63.9951	17.3599	56.0014	13.0	-0.06201686	-0.06167944	0.00033742
12156	77.0926	31.4579	47.8206	15.0	-0.05544727	-0.05494775	0.00049952
12157	49.8814	45.7281	60.2816	11.0	-0.06896592	-0.06936082	-0.00039491
12158	66.3695	34.0029	38.7266	14.0	-0.05834399	-0.05776634	0.00057765
12159	67.9904	44.0654	51.9258	11.0	-0.07618236	-0.07604980	0.00013256
12160	51.1448	51.4226	55.6855	15.0	-0.05569220	-0.05588244	-0.00019025
12161	77.1560	37.1194	51.3686	15.0	-0.05775807	-0.05740807	0.00035000
12162	66.2638	41.0703	49.7097	9.0	-0.09025593	-0.08985563	0.00040030
12163	47.0099	19.2540	60.8358	15.0	-0.05173459	-0.05195550	-0.00022091
12164	54.5067	19.4948	61.8302	12.0	-0.06243504	-0.06270625	-0.00027120
12165	69.8310	39.4578	69.8053	15.0	-0.05720924	-0.05748143	-0.00027219
12166	49.2886	46.8487	64.9348	14.0	-0.05740074	-0.05775748	-0.00035674
12167	68.5277	18.8515	55.0977	13.0	-0.06127749	-0.06081037	0.00046712
12168	64.8274	43.1608	66.8916	12.0	-0.06841864	-0.06884594	-0.00042729
12169	55.1105	32.4894	74.0363	15.0	-0.05532722	-0.05585890	-0.00053168
12170	67.0535	44.8092	61.6251	11.0	-0.07274021	-0.07300985	-0.00026964
12171	70.2611	33.7812	64.8339	11.0	-0.07389577	-0.07412884	-0.00023307
12172	67.6138	41.5639	50.2329	10.0	-0.08410939	-0.08376208	0.00034731
12173	75.0068	42.7438	58.6660	15.0	-0.05826895	-0.05822898	0.00003996
12174	50.0476	20.2935	64.2592	14.0	-0.05512033	-0.05545221	-0.00033187
12175	47.0484	27.7684	45.0581	12.0	-0.05959700	-0.05951310	0.00008390
12176	49.8353	22.2589	47.7603	12.0	-0.06087661	-0.06071923	0.00015738
12177	75.6832	35.5991	61.3210	14.0	-0.06133928	-0.06125817	0.00008111
12178	60.6334	23.0586	62.5085	9.0	-0.07996141	-0.08037238	-0.00041098
12179	42.2190	43.3512	55.3299	15.0	-0.05435640	-0.05460036	-0.00024395
12180	55.8098	25.0304	64.4084	9.0	-0.07795357	-0.07885064	-0.00089707
12181	47.1752	36.1517	66.4571	12.0	-0.06441082	-0.06503407	-0.00062325
12182	56.6591	47.9568	58.5708	10.0	-0.07496854	-0.07528430	-0.00031576
12183	71.2270	26.3805	63.6400	12.0	-0.06596394	-0.06592206	0.00004188
12184	65.8225	44.5819	57.9703	9.0	-0.08375937	-0.08399229	-0.00023291
12185	43.4179	29.2679	66.0069	15.0	-0.05306166	-0.05347680	-0.00041514
